title,company,location,job_type,employment_type,description,requirements
Mitarbeitende im Allgemeinen Sozialen Dienst (m/w/d),Stadtverwaltung Bad Homburg v. d. Höhe,Bad Homburg v. d. Höhe,Befristeter Vertrag,"Homeoffice möglich, Teilzeit, Vollzeit","Die Stadtverwaltung Bad Homburg v. d. Höhe als moderne Dienstleisterin liegt am Rande des Taunus. Als Kurstadt mit etwa 55.000 Einwohnerinnen und Einwohnern zeichnet sie sich als Gesundheitsstandort und Kongressstadt aus sowie durch ein breites Kultur-, Sport- und Freizeitangebot, viel Grün und kurze Wege. In der Kommunalverwaltung arbeiten rund 1.000 Personen, denn als Sonderstatusstadt müssen vielfältige Aufgaben bewältigt werden. Digitalisierung und bereichsübergreifendes, vernetztes Arbeiten sind uns wichtig.","Voraussetzung für die Besetzung der Stelle ist der erfolgreiche Abschluss eines akkreditierten Studiums der Sozialen Arbeit bzw. Sozialpädagogik (Diplom oder Bachelor) mit staatlicher Anerkennung, sofern nicht im Studium integriert.Sie kommen ebenfalls in Betracht, wenn Sie aufgrund sonstiger Professionen gleichwertige Fähigkeiten besitzen, z. B. Studium im Bereich Pädagogik, Sozial- oder Erziehungswissenschaften - jeweils mit Diplom, Bachelorundmindestens einjähriger Berufserfahrung in Feldern der Sozialen Arbeit habenoder Sieein abgeschlossenes Hochschulstudium mit mehr als 10-jähriger Erfahrung im pädagogischen Bereich einer Kommunalverwaltung, die Fachkräfteanerkennung gemäß S12 TVöD sowie die Gleichstellung im pädagogischen Arbeitsfeld durch den kommunalen Arbeitgeber besitzen.Berufserfahrungen im Bereich des Allgemeinen Sozialen Dienstes oder in der Zusammenarbeit sind wünschenswert. Willkommen sind auch Berufseinsteigerinnen und Berufseinsteiger nach dem Anerkennungsjahr im Arbeitsfeld Allgemeiner Sozialer Dienst.Sie arbeiten gerne mit Menschen und sind empathiefähig.Sie verfügen über Beratungskompetenz und fundierte Kenntnisse der für diesen Arbeitsbereich zutreffenden Gesetze.Sie arbeiten ziel- und lösungsorientiert, zeigen wirtschaftliches Denken sowie die Fähigkeit zu strukturiertem Handeln.Wir erwarten Teamfähigkeit und setzen eine hohe Resilienz voraus.Im Rahmen des mobilen Arbeitens sind sie flexibel in Bezug auf Arbeitszeit und Arbeitseinsatz.Rufbereitschaft unter Berücksichtigung der Vereinbarkeit von Sorgearbeit und BerufFundierte Kenntnisse und Erfahrungen im Umgang mit Microsoft-Office-Standardprodukten und die Bereitschaft, sich sowohl in unsere Dokumentenmanagementsoftware Fabasoft als auch in die Fachsoftware Logodata einzuarbeiten, runden Ihr Profil ab.Der Besitz des Führerscheins der Klasse B zur Nutzung von Dienstfahrzeugen ist erforderlich."
SAP PP Berater (m/w/d) - SAP PP Consultant,Ratbacher GmbH,"Leipzig, Freiburg, Hamburg, Heilbronn, Reutlingen, Göppingen",Feste Anstellung,"Homeoffice möglich, Vollzeit","Ihr neuer Arbeitgeber beschäftigt 5.000 Mitarbeitende und erzielt als Vorreiter derProduktionsbranchejährlich einen Umsatz von etwa 2 Milliarden Euro. Mit einer umfassenden Wertschöpfungskette, die aufnachhaltige Verfahren und die Reduzierung von CO2-Emissionenfokussiert ist, prägen Sie hier alsSAP PP Consultant (m/w/d)entscheidend die Abläufe in der Fertigung. Werden Sie Teil des SAP-Teams, das eine Schlüsselrolle in der IT-Abteilung spielt, underleben Sie den Wandel der Industrie aus erster Hand. Wir freuen uns auf Ihre Bewerbung für einen der StandorteLeipzig, Freiburg, Hamburg, Heilbronn, Reutlingen oder Göppingen!Ratbacher GmbH- Wir sind eine der führenden IT Personalberatungen der DACH-Region. Unsere Vision? Wir bringen IT Spezialisten mit den attraktivsten Arbeitgebern zusammen. Seit über 15 Jahren motiviert uns diese verantwortungsvolle Aufgabe täglich zu Bestleistungen. Mit einem Netzwerk von über 4.000 Top-Unternehmen und bereits über 12.000 erfolgreichen Vermittlungen besitzen wir die nötige Expertise, Ihnen den Weg zum neuen Traumjob zu ebnen!","Ein abgeschlossenes IT-Studium (Informatik, Wirtschaftsinformatik, Computer Science o.Ä.) oder eine adäquate Ausbildung mit IT-Bezug gilt als VoraussetzungMehrjährige Erfahrung als SAP PP Consultant (m/w/d) mit einem tiefen Verständnis für ProduktionsprozesseFließende Deutsch- und gute Englischkenntnisse zur effektiven Kommunikation im internationalen Umfeld"
Sales Manager (m/w/d) Healthcare & Life Science,jambit GmbH,deutschlandweit,Feste Anstellung,Vollzeit,"Du brennst für den Vertrieb und liebst es, neue Kunden zu gewinnen? Dann bist du bei uns genau richtig! Um neue Märkte zu erschließen, bauen wir aktuell gezielt unser Branchennetzwerk im Bereich Healthcare & Life Science aus. Dafür suchen wir einen erfahrenen Sales Manager (m/w/d) mit ausgeprägter Branchenexpertise und einem belastbaren Netzwerk in diesen Bereichen.","Mehrjährige Erfahrung im Vertrieb komplexer B2B-Dienstleistungen, idealerweise im IT- oder SoftwareumfeldTiefgehende Branchenkenntnisse im Gesundheitswesen sowie ein bestehendes, aktives Netzwerk zu Entscheidungsträger*innen in relevanten OrganisationenAusgeprägte Kommunikations- und Verhandlungsstärke sowie ein souveränes AuftretenVerhandlungssichere DeutschkenntnisseStrukturierte, selbstständige und zielorientierte Arbeitsweise"
Senior Consultant Cloud AWS (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt, Hamburg, Köln, Leipzig, München",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft.Nutze deine Expertise in unseren Projekten für verschiedene Branchen und entwickle dich weiter. Diese Position bietet dir die Möglichkeit, Teil der gesamten Sopra Steria Group zu werden – sei es bei Sopra Steria SE, Sopra Steria Next, ISS Software GmbH oder Sopra Steria Custom Software Solutions GmbH.Bist du bereit, das digitale Europa mitzugestalten?","Du verfügst über ein abgeschlossenes Studium der (Wirtschafts-) Informatik, -Mathematik, Wirtschaftswissenschaften oder eine vergleichbare BerufsausbildungDu verfügst über gute Kenntnisse von Applikationen und Infrastrukturen sowie Architekturkonzepten und TechnologienZudem hast du Erfahrung in Cloud Computing Architektur, insbesondere in IaaS, PaaS und SaaS, sowie in DevOpsGute Kenntnisse in PowerShell bringst du ebenfalls mitTechnische Zertifizierungen, wie beispielsweise AWS Certified System Operator, sind wünschenswertDu besitzt ausgeprägte analytische Fähigkeiten sowie Kommunikationsstärke für die kundengerechte Präsentation komplexer SachverhalteDu bringst gute Deutsch- und Englischkenntnisse mit (ab B2 Niveau)"
Werkstudent (w/m/d) Customer Experience,1&1,Karlsruhe,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit","1&1 gehört mit über 3.200 Mitarbeitenden und fast 16 Millionen Kundenverträgen zu den führenden Telekommunikationsanbietern in Deutschland. Mit Pioniergeist, ungewöhnlichen Ideen und kreativen Teams haben wir eine führende Marktstellung im Mobilfunk und bei Breitband-Anschlüssen erobert. Durch die Kombination des über 50.000 km langen 1&1 Glasfasernetzes und regionalen Netzen schaffen wir das weitreichendste Glasfasernetz Deutschlands. Außerdem bauen wir das modernste 5G-Netz Europas, auf der Basis der neuartigen Open-RAN-Technologie. Mit offenen Schnittstellen und 5G-Funktionen in einer leistungsfähigen Cloud-Infrastruktur. Schreiben Sie die 1&1 Erfolgsgeschichte fort und gestalten Sie mit Innovationen und Tatkraft unser zukünftiges Produktangebot. Werden Sie Teil von 1&1.","* Sie befinden sich in einem Studium der Wirtschaftswissenschaften, des Wirtschaftsingenieurwesens, der Wirtschaftsinformatik, der Soziologie/Psychologie oder in einem vergleichbaren Studiengang.* Sie bringen Neugierde und Bereitschaft mit, sich in komplexe Themen des Customer Journey Managements sowie der Markt- und Kundenforschung einzuarbeiten.* Sie haben Freude an der Arbeit mit Zahlen und Daten und bringen idealerweise erste Erfahrungen in der empirischen Datenanalyse mit gängiger Software (z.B. SPSS, R oder Python) mit.* Sie sind daran interessiert, aussagekräftige Dashboards zu erstellen (Power BI Kenntnisse vorteilhaft, nicht erforderlich) sowie innovative Auswertungsmöglichkeiten anzuwenden.* Sie verfügen über gute Kenntnisse in MS Office (Excel, PowerPoint) und haben Spaß daran, Erkenntnisse in ansprechende Präsentationen zu überführen.* Eine strukturierte und zuverlässige Arbeitsweise gepaart mit Flexibilität sowie Kommunikations- und Teamfähigkeit sind Ihre Stärken.* Sie sind bis zu 20h pro Woche, idealerweise für ein Jahr oder länger, verfügbar."
Trainee Vermögenskundenberatung (m/w/d) - UniCredit Graduate Program,HypoVereinsbank - UniCredit - Deutschland,München,Berufseinstieg/Trainee,Vollzeit,"Die HypoVereinsbank ist Teil der UniCredit, einer paneuropäischen Geschäftsbank. Unser Ziel ist es, die Gesellschaft dabei zu unterstützen sich weiterzuentwickeln, indem wir unseren Unternehmenskunden und Privatkund:innen weltweit die besten Lösungen bieten und ihr Potenzial sowie das unserer Mitarbeiter:innen zur Entfaltung bringen. Die Digitalisierung und unser Bekenntnis zu den ESG-Grundsätzen - Nachhaltigkeit & soziale Gerechtigkeit - sind Grundlage für unser Handeln. Sie leiten uns dabei an, unsere Stakeholder zu begleiten und zu befähigen. Mit unserer Nachhaltigkeitsstrategie, unseren Produkten sowie durch Social Impact Banking leisten wir unseren Beitrag zu einer lebenswerten Zukunft. Unser Erfolg beruht auf der Vielfalt und Einzigartigkeit unserer Mitarbeiter:innen. Deshalb respektieren und fördern wir Chancengleichheit in allen Dimensionen von Diversity, Equity und Inclusion: vom Alter über Geschlecht und Nationalität bis hin zu Religion. Dabei denken wir nicht in Hierarchien, sondern schaffen ein Umfeld, in dem jede Meinung geschätzt wird. Auch aus diesem Grund wurden wir zum wiederholten Mal als europäischer Top Employer ausgezeichnet. Werde auch Du Teil von uns - Sei du selbst und wachse mit uns.Das „UniCredit Graduate Program"" ist Dein Start in eine spannende und abwechslungsreiche Karriere in einem der führenden Finanzinstitute Europas.In diesem15-monatigen rotationsbasierten Traineeprogrammlernst Du das Unternehmen ganzheitlich kennen. Du arbeitest in einem zukunftsorientierten und internationalen Umfeld, in dem Du lernen, Dich entfalten und gleichzeitig mit Deinen Ideen etwas bewirken kannst - getreu unserem gemeinsamen Ziel ""Empowering Communities to Progress"".Der Bereich Vermögenskundenberatung ist Teil unserer Privatkunden Bank. Wir begleiten vermögende Kund:innen im Rahmen eines 360° Ansatzes in allen Bereichen des Bankgeschäfts. Dabei geht es nicht nur um klassisches Depotgeschäft, sondern um alle finanziellen Belange unserer Kund:innen - vom Konto für das Kind, bis zur eigenen Immobilienfinanzierung, Aufbau der Altersversorgung und Klärung von Vermögensüberträgen im Erbfall. Um unsere Kund:innen bestmöglich zu beraten, ziehen wir bei Bedarf Spezialist:innen hinzu.Was den Job besonders macht? Die Abwechslung im Arbeitsalltag. Als Vermögenskundenberater:in triffst Du täglich auf Menschen mit vielseitigen Anliegen, versetzt Dich in komplexe Kundensituationen hinein und suchst gemeinsam nach passenden Lösungen. Dabei steht das Vertrauen der Kund:innen an oberster Stelle.Du interessierst Dich für Geldanlage, Aktienmärkte, aktuelles wirtschaftliches Geschehen und möchtest in diesen Themenfeldern professionell beraten? Dann bist Du bei uns genau richtig!Anstellungsart:Full-time","Als idealer Trainee (m/w/d) kannst du dich mit unseren WertenIntegrity, Ownership und Caringidentifizieren und verfügst zugleich überein agiles Mindset, Neugierde und proaktives unternehmerisches Denken.Darüber hinaus bringst du Folgendes mit:Du befindest dich in den letzten Zügen deines wirtschaftlichen Hochschulstudiums, bzw. hast dein Studium innerhalb der letzten 2 Jahre absolviertDu hast erste Praxiserfahrung im Privatkundengeschäft, Kreditbereich oder Finanzbereich eines Unternehmens gesammelt? Perfekt!Eine Bankausbildung ist natürlich von Vorteil, aber auch kein Muss.Ein Job mit Kundenkontakt ist genau das, was Du suchst.Du gehst selbstbewusst auf andere Menschen zu und tust Dir leicht, sie für Dich zu gewinnen.Analytisches und strukturiertes Denken sind Deine Stärken.Du bist motiviert, eine dynamischen Wachstumsbranche neu zu gestalten.Die Arbeit an innovativen Themen, v.a. im digitalen Bereich, lässt Dich aufblühen.Du überzeugst sowohl im Deutschen als auch Englischen."
"Analyst, Fund Portfolio Management for Pan-European Real Estate Investments",Morgan Stanley,"Frankfurt, Germany",Feste Anstellung,Vollzeit,"Morgan Stanley Real Estate Investing (“MSREI”) is the global private real estate investment management business of Morgan Stanley. One of the most active property investors in the world for over three decades, MSREI employs a patient, disciplined approach through global value-add / opportunistic and regional core / core-plus real estate investment strategies. With 17 offices throughout the U.S., Europe and Asia, regional teams of dedicated real estate professionals combine a unique global perspective with local presence and significant transaction execution expertise. MSREI currently manages $52 billion of gross real estate assets worldwide on behalf of its clients.","University degree in finance or accounting, Big 4 and/or real estate experience a plusAccounting experience, preferably in real estateStrong accounting, analytical and data management/aggregation skillsPC proficiency, including knowledge of Microsoft Office, is requiredSuccessful candidate will have strong communication skills given the need to communicate effectively in oral and written form with colleagues, supervisors, portfolio management, asset management, third party vendors/administrators and loan servicersAbility to work within an international team and under tight deadlines with a positive and collaborative attitudeCommitted to delivering the highest quality work product; strong attention to detailProactive; self-motivated and goal-orientedAbility to effectively prioritize and handle multiple tasks"
IT-Projektleiter Automotive (m/w/d),FERCHAU – Connecting People and Technologies,Stuttgart,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:n Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte OEMs und Zulieferer der Automobilindustrie und übernehmen Verantwortung für komplexe Entwicklungsprojekte. Als Berufserfahrene:r unterstützt du deine Kolleg:innen mit deinem langjährigen Know-how und deiner Expertise.IT-Projektleiter Automotive (m/w/d)Stuttgart","Das bringst du mitErfolgreich abgeschlossenes Studium der Informatik, Wirtschaftsinformatik oder vergleichbarBerufserfahrung im Projektmanagement in innovativen Bereichen wie z. B. E-Mobility, Big Data oder Cloud SolutionsErfahrung in der Automobilbranche ist wünschenswertDu bist in der Lage, ein interkulturelles Team fachlich zu koordinierenSelbstbewusstes Auftreten und Überzeugungskraft gehören zu deinen StärkenDeutschkenntnisse auf C1-Niveau notwendigEin eigenverantwortlicher, zielorientierter Arbeitsstil und sehr gute Englischkenntnisse runden dein Profil ab"
(Junior-) Professional SAP BW Berechtigungs Consultant (m/w/d),Schwarz IT,Neckarsulm,Feste Anstellung,Vollzeit,"Die Schwarz IT betreut die gesamte digitale Infrastruktur und alle Softwarelösungen der Unternehmen der Schwarz Gruppe. Sie ist somit für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und Business-Anwendungen zuständig. Um die Fachbereiche durch IT-Lösungen optimal bei deren Geschäftsprozessen zu unterstützen, nimmt die Schwarz IT die Anforderungen der Fachbereiche in Beratungsgesprächen auf und erarbeitet gemeinsam mit diesen professionelle und leistungsfähige IT-Lösungen.","SAP- & BW-Interesse: Großes Interesse an SAP-Systemen, insbesondere im Bereich Business Warehouse / Analytics  Grundlegende Kenntnisse über die Funktionsweise eines Data Warehouses.Erste Berührungspunkte: Erste Berührungspunkte mit SAP BW (z.B. als Anwender/in von Reports/Queries oder im Rahmen der Ausbildung/des Studiums) sind von Vorteil.Erste Kenntnisse im Bereich SAP BW Berechtigungen (z.B. Analyseberechtigungen).Lernbereitschaft: Hohe Motivation und Bereitschaft, sich intensiv in das komplexe Thema SAP Berechtigungsmanagement, speziell mit BW-Bezug, einzuarbeiten.Erstes Verständnis von BW-Strukturen: Du hast eine grundlegende Vorstellung davon was InfoProvider (wie ADSOs oder CompositeProvider) und Queries im SAP BW sind.Sehr gute Englisch- sowie gute DeutschkenntniseTeamfähigkeit und Kommunikationsstärke"
RGM Executive (m/f/d) - 1 year contract,Kellanova (Kellogg Deutschland GmbH/Kellogg Northern Europe GmbH),Hamburg,Befristeter Vertrag,Vollzeit,"At Kellanova, we are driven by our vision to be the world's best-performing snacks-led powerhouse, unleashing the full potential of our differentiated brands and our passionate people. Our portfolio of iconic, world-class brands include Pringles, Cheez-It, Pop-Tarts, MorningStar Farms, Special K, Krave, Zucaritas, Tresor, Crunchy Nut, among others.Kellanova's Culture of Best means we bring our best to all that we do in pursuit of our vision to be the world's best performing snacks-led powerhouse. Our culture celebrates boldness and empowers our people to challenge the status quo, achieve results, and win together.Our focus on Equity, Diversity, and Inclusion (ED&I) enables us to build a culture of belonging where all employees have a place at the table and are inspired to share their passion, talents and ideas to work.Mars has agreed to acquire Kellanova in a combination that will shape the future of snacking! The transaction is anticipated to close towards the end of 2025 (subject to customary closing conditions, including regulatory approvals). The companies remain separate until closing.You can learn more atwww.futureofsnacking.comand our hiring teams will be happy to discuss further questions if your application advances in the hiring process.The best brands. The best people. The best you.Kellanova is an Equal Opportunity Employer that strives to provide an inclusive work environment, a seat for everyone at the table, and embraces the diverse talent of its people. All qualified applicants will receive consideration for employment without regard to race, color, ethnicity, disability, religion, national origin, gender, gender identity, gender expression, marital status, sexual orientation, age, protected veteran status, or any other characteristic protected by law. For more information regarding our efforts to advance Equity, Diversity & Inclusion, please visit our websitehere.","We're Looking for Someone WithUniversity degree in Business Administration, Economics, or a related field.1-3 years of experience in a commercial, sales, or analytics role (internships included).Strong analytical skills and proficiency in Excel and PowerPoint; experience with Tableau/Power BI is a plus.Affinity for analytics and reporting as well as consumer insights.Ideally, experience with Nielsen/Circana databases.Proactive, self-driven, and eager to learn with a collaborative mindset.Fluent in English and German.What's NextAfter you apply, your application will be reviewed by a real recruiter, so it may take us a few weeks to get back with you by email or phone. Visit ourHow We Hire pageto get insights into our hiring process and more about what we offer.Need assistance throughout the application or hiring process? EmailEuropean.Recruitment@Kellanova.com.If you join our team, you'll be rewarded for the difference you make. Our comprehensive benefits offer you the support you need through your life events, big or small. Visit our benefits page & be sure to ask your recruiter for more specific information."
Service Manager (all genders),DATAGROUP,"München, Oberursel, Düsseldorf",Feste Anstellung,"Homeoffice möglich, Vollzeit","DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. Unsere Leidenschaft für Technologie und Innovation ermöglicht es uns, unseren Kunden verlässliche IT-Services zu liefern. Bei uns erwartet Dich ein fesselndes und anspruchsvolles Aufgabengebiet in einem innovativen Unternehmen. Eine offene Unter­nehmens­kultur, individuelle Weiter­bildungs­möglich­keiten sowie vielfältige Entwicklungs­chancen bedeuten einen Arbeitsplatz maßgeschneidert für Dich und Dein Leben.Service Manager (all genders)BITHH_2025-020","Du bringst ein erfolgreich abgeschlossenes Studium der Wirtschafts­wissenschaften oder Wirtschafts­informatik oder eine ver­gleich­bare Ausbildung / Qualifikation mitDu verfügst über mehrjährige Berufserfahrung im dargestellten AufgabengebietDu besitzt ein sehr gutes Gesamtverständnis von IT-Services, hast idealerweise eine ITIL-Zertifizierung und Erfahrungen in der eigen­verant­wortlichen Kunden­betreuungDu hast eine Reisebereitschaft von ca. viermal im Monat, hauptsächlich in die Rhein- / Main-Region (Düsseldorf) sowie nach OberurselDu bist rhetorisch sehr geschickt und hast ein souveränes Auftreten, auch auf Management-EbeneDeine Deutsch- und Englischkenntnisse sind sehr gut"
Projektleiter:in für PLM- & IoT-Systemlösungen,CONTACT Software GmbH,"Wien, Bremen, Berlin, Paderborn, Köln, Frankfurt, Karlsruhe, München, Ingolstadt",Feste Anstellung,"Homeoffice möglich, Vollzeit","Sie sind erfahren in der Leitung von Softwareprojekten und suchen nach einer neuen Rolle, bei der Sie Ihr bisheriges Wissen einsetzen und kontinuierlich erweitern können? Dann werden Sie als Projektleiter:in in unserer Abteilung CONTACT Consulting ein Teil unserer wachsenden Teams.Als familiengeführtes Softwareunternehmen sind wir führender Anbieter einer modularen Softwarelösung für die Produktentwicklung, das Projektmanagement und die digitale Transformation.In der Abteilung CONTACT Consulting leiten Sie ein agiles Projektteam aus Anwendungsentwickler:innen und Solution Architekt:innen durch alle Projektphasen – von der Planung und Abstimmung mit dem Kunden bis zur Weiterentwicklung und maßgeschneiderten Implementierung unserer PLM- (Product Lifecycle Management) und IoT-Systemlösungen. Jeder Kundenauftrag bringt dabei spannende und einzigartige Anforderungen mit sich, da wir unsere Standardlösungen gezielt auf die vielfältigen Geschäftsprozesse und Bedürfnisse unserer Kunden anpassen.Freuen Sie sich auf die Arbeit mit innovativen Produkten und modernen Technologien, flexible Arbeitszeiten mit Homeoffice sowie die Möglichkeit, sich in einem dynamischen Umfeld kontinuierlich weiterzuentwickeln.Ihr Arbeitsplatz:im Home-Office, Hybrid oder in einem unserer Büros in Bremen, Berlin, Dessau, Frankfurt am Main, Ingolstadt, Kaiserslautern, Karlsruhe, Köln, München, Paderborn oder Wien in Österreich.","Abgeschlossenes Studium im Fachbereich (Wirtschafts-) Informatik, Computer Science, Ingenieurwissenschaften oder in einem verwandten technischen oder naturwissenschaftlichen Studiengang mit ausgewiesener IT-AusrichtungFührungskompetenz in der Leitung komplexer Softwareprojekte und interkultureller Projektteams sowie Souveränität im Management von Kundenanforderungenumfassende Kenntnisse im klassischen oder agilen Projektmanagement, idealerweise mit einer Zertifizierung nach PMI, GPM (IPMA), PRINCE2, PMP, Scrum oder AgilePMpraktische Erfahrung im Umgang mit Projektmanagement-Tools aus Ihren bisherigen Projekten und Tätigkeiten sowie Grundlagenwissen im Bereich der SoftwareentwicklungBeratungskompetenz in einem der Themenfelder des Product Lifecycle Managements, idealerweise mit Branchenerfahrung im Bereich Automotive oder Maschinenbauhohe Durchsetzungskraft, Flexibilität und Mobilität im Projektgeschäft sowie eine eigenverantwortliche, systematische und lösungsorientierte Arbeitsweisestark in der Kommunikation mit Kunden und Projektpartnern mit sicheren deutschen und englischen Sprachkenntnissen in Wort und Schrift"
Manager (m/f/d) Global Tender Management,Hapag-Lloyd AG,Hamburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","With a fleet of 287 modern container ships and a Vessel Capacity 2.2 million TEU, as well as a Container Capacity 3.2 million TEU including one of the world’s largest and most modern reefer container fleets, Hapag-Lloyd is one of the world’s leading liner shipping companies. In theLiner Shippingsegment, the Company has around 13.500 employees and 400 offices in 139 countries. Hapag-Lloyd has a container capacity of 11.9 million TEU – including one of the largest and most modern fleets of reefer containers. A total of 114 liner services worldwide ensure fast and reliable connections between more than 600 ports across the world. In theTerminal & Infrastructuresegment, Hapag-Lloyd has stakes in 20 terminals in Europe, Latin America, the United States, India, and North Africa. The roughly 2.600 employees assigned to the Terminal & Infrastructure segment deal with terminal-related activities and provide complementary logistics services at selected locations.","To be successful in this role, you should…ideally have work experience in Pricing or Sales (know-how on processes and needs of industry accounts would be advantageous)not shy away from massive excel sheets and data detailsbe able to coordinate amongst several stakeholders in a structured and well-organized mannerbe excited about challenging the status quo, creating innovative solutions and pushing tender (tools/process) enhancements throughout the organizationbe willing to learn new tools & technologies (e.g. macro programming, Alteryx, QlikSense)communicate in a sovereign and convincing manner, also fluently in written and spoken Englishfeel comfortable presenting in calls, being persuasive and representing tender process requirementshave a strong sense for analytical and data questions as well as reporting outputbe able to work under pressure in tender high seasonbe interested to take over ownership of offseason projects, working cross-functionallyhave excellent knowledge of Excel and PowerPoint"
Betriebliche:r Datenschutzbeauftragte:r (w/m/d),Forschungszentrum Jülich GmbH,Jülich bei Köln,Feste Anstellung,"Homeoffice möglich, Vollzeit","Forschung für eine Gesell­schaft im Wandel: Das ist unser Antrieb im For­schungs­zen­trum Jülich. Als Mitglied der Helmholtz-Gemein­schaft stellen wir uns großen gesell­schaft­lichen Heraus­forde­rungen unserer Zeit und erfor­schen Optionen für die digi­tali­sierte Gesell­schaft, ein klima­schonendes Energie­system und res­sour­cen­schüt­zendes Wirt­schaften. Arbeiten Sie gemein­sam mit rund 7.500 Kolleg:innen in einem der größten For­schungs­zen­tren Europas und gestalten Sie den Wandel mit uns!Als Mitglied der Helmholtz-Gemeinschaft gestaltet das Forschungszentrum Jülich aktiv die Zukunft: Mit unserer Forschung in den Bereichen Information, Energie und Bioökonomie entwickeln wir Lösungen für eine digitalisierte Gesellschaft, ein klimafreundliches Energiesystem und eine nachhaltige Wirtschaft. Unsere besondere Stärke liegt dabei in der Verbindung von Spitzenforschung, Höchstleistungsrechnen und einzigartigen wissenschaftlichen Infrastrukturen. Werden Sie Teil dieses spannenden Umfelds! Als Datenschutzbeauftragte:r berichten Sie direkt an die Vorstandsvorsitzende und sorgen dafür, dass der Schutz personenbezogener Daten fest in unserer Forschungspraxis verankert ist. Datenschutz bedeutet für uns weit mehr als nur die Erfüllung gesetzlicher Vorgaben – er ist ein zentraler Bestandteil unserer Verant­wortung gegenüber Mitarbeitenden, Partnern und der Gesellschaft. Bringen Sie Ihre Expertise ein und begleiten Sie wegweisende Forschungsprojekte mit Weitblick, Engagement und dem sicheren Gespür für den Schutz sensibler Daten.Unterstützen Sie unser Forschungszentrum zum nächstmöglichen Zeitpunkt alsBetriebliche:r Datenschutzbeauftragte:r (w/m/d)","Sie verfügen über ein abgeschlossenes wissenschaftliches Studium (Master oder Uni-Diplom), ein Studium der Rechts-, Verwaltungs- oder Informationswissenschaften mit Schwerpunkt Datenschutz, Informations­sicherheit oder Data Governance oder eine vergleichbare Qualifikation.Idealerweise haben Sie mehrjährige Berufserfahrung als Datenschutzbeauftragte:r oder Datenschutz­auditor:in sowie Erfahrungen im Datenschutz­risiko­management einschließlich Risiko­identifikation, -bewertung und -minderung.Weiterhin verfügen Sie über Kenntnisse aus Institutionen, die sowohl im Bereich des öffentlichen Dienstes als auch der Privatwirtschaft tätig sind.Eine eigenverantwortliche Arbeitsweise und die Fähigkeit, Prioritäten zu setzen, zeichnen Sie aus.Ebenso verfügen Sie über Flexibilität und Lösungsorientierung sowie die Fähigkeit, komplexe Sachverhalte zu vermitteln und Mitarbeitende zu schulen, und nutzen dabei Ihre starke Kommunikationsfähigkeit in Deutsch und Englisch.Dienstleistungskompetenz und klares Rollenbewusstsein sind für Sie selbstverständlich."
Product Life Cycle Manager Bioprocess Consumables (m/w/d),DASGIP GmbH,Jülich,Feste Anstellung,Vollzeit,"Eppendorf ist ein führendes Life-Science-Unternehmen, das Instrumente, Verbrauchsmaterialien und Dienstleistungen für die Handhabung von Flüssigkeiten, Proben und Zellen in Laboratorien weltweit entwickelt und vertreibt. Eppendorf Produkte werden in akademischen und kommerziellen Forschungslaboratorien eingesetzt, z.B. in Unternehmen aus der pharmazeutischen und biotechnologischen sowie der chemischen und Lebensmittelindustrie.Bei Eppendorf zu arbeiten bedeutet, Teil einer Gemeinschaft von mehr als 5.000 Wissenschaftlern, Ingenieuren sowie Spezialisten aus vielen anderen Disziplinen in über 30 Ländern zu sein. Wir alle sind einer Mission verpflichtet: Der kompetente Partner und Berater der Wahl für biowissenschaftliche Labors auf der ganzen Welt zu sein - mit unseren erstklassigen Produkten, unseren Dienstleistungen und unserer Zuverlässigkeit.","Studium der Naturwissenschaftlichen, vorzugsweise der Biologie/Biochemie/BiotechnologieBerufserfahrung in Vertrieb, Marketing oder vergleichbarer Organisationseinheit im Bereich Life SciencesPraktische Laborerfahrung wünschenswertKenntnisse in Betriebswirtschaft und MarketingIdealerweise Überblick über die wichtigsten MarktteilnehmerKenntnis der Abläufe und Methoden in modernen biologischen oder vergleichbaren LaborenGrundkenntnisse des ProjektmanagementsVerhandlungssichere Englischkenntnisse"
