title,company,location,job_type,employment_type,description,requirements
Zollbeauftragter (w/m/d),Qioptiq Photonics GmbH & Co. KG,Feldkirchen bei München,Feste Anstellung,Vollzeit,"Excelitas ist ein weltweit führendes Technologieunternehmen mit mehr als 7.500 Mitarbeitern, das sich darauf konzentriert, marktorientierte Lösungen für die OEMS und Endanwender in den Bereichen Sensorik, Detektion, Bildgebung, Optik und Speziallichtquellen für Life Sciences, Advanced Industrial, Halbleiter der nächsten Generation, Luft- und Raumfahrt und Verteidigung zu liefern.ENGAGE - Engagieren Sie sich noch heute und leisten Sie bei uns Ihren Beitrag für die Zukunft! Werden Sie Teil des Teams, an das sich führende Technologieunternehmen wenden, wenn es um bahnbrechende photonische Innovationen geht.EXCEL - Bei Excelitas Technologies sind Sie der Grund, warum wir herausragend sind.An unserem Excelitas Standort in Feldkirchen entwickeln und produzieren wir hochkomplexe optomechatronische Komponenten, Baugruppen und Systeme.Unser erklärtes Ziel ist es, unseren Kunden und den Endanwendern unserer Produkte die technologischen Voraussetzungen und den Vorsprung zu verschaffen, um in den jeweiligen Märkten und Applikationen langfristig erfolgreich zu sein.Dabei führen unsere Lösungen u.a. zur besseren medizinischen Behandlung und genauerer Diagnostik, Weiterentwicklungen auf dem Markt der Smartphones und Display-Technik, verlässlichen und robusten Lösungen im Bereich Luft- und Raumfahrt sowie der Erschließung komplett neuer Anwendungsbereiche und Applikationen.Zudem ist der Standort Kompetenzzentrum für Hochpräzisionsmechanik, die Montage von hochspezialisierter Baugruppen sowie das Diamantdrehen.","Erfolgreich abgeschlossene kaufmännische Ausbildung, vorzugsweise zum Speditionskaufmann/- frau oder Außenhandelskaufmann- / frauFundierte Berufserfahrung im Bereich Zoll und AußenwirtschaftsrechtKenntnisse im Umsatzsteuergesetz im Zusammenhang mit Außenhandelsgeschäften und mit verschiedenen ZollverfahrenSAP-Kenntnisse und sicherer Umgang mit MS-OfficeHohes Maß an Eigeninitiative, Flexibilität, Verantwortungsbewusstsein und SelbständigkeitEnglischkenntnisse in Wort und Schrift"
Head of Digital Transformation (m/f/d),Henkell & Co. Sektkellerei KG,Wiesbaden,Feste Anstellung,"Homeoffice möglich, Vollzeit",For our division Global IT at the headquarter in Wiesbaden (Germany) we are looking for you as soon as possible.,"Degree in engineering, computer science, business informatics or comparable qualificationMinimum of 3-5 years of experience in leading IT teams (PMO/project management/digital transformation preferred)Experience in steering interdisciplinary A,B,C projects (internal/external IT consultancy, internal business department)Deep knowledge about classical/agile project management methodsExperiences in Requirement Analysis in the field of international companiesStrong communication skills and ability to communicate topics to international stake holdersProfessional in English (must) and German"
Berufskraftfahrer (w/m/d),Rhenus Group,Nottuln,Feste Anstellung,Vollzeit,"Willkommen bei Rhenus!Die Rhenus Gruppe ist einer der führenden, weltweit operierenden Logistikdienstleister. Entlang der gesamten Supply Chain bieten wir maßgeschneiderte Lösungen für Unternehmen aus den unterschiedlichsten Branchen. Von multimodalen Transporten bis zur perfekten Lagerung, vom reibungslosen Verzollen bis zu innovativen Mehrwertdiensten: Wir sind immer am Puls der Zeit und an der Seite unserer Kunden.","Du besitzt einen Führerschein der Klasse C oder CE, eine gültige Fahrerkarte sowie ein einwandfreies Führungszeugnis.Idealerweise hast Du bereits einzelne Module der Berufskraftfahrerqualifizierung absolviert.Erste Berufserfahrungen in einem vergleichbaren Bereich sind von Vorteil - aber auch als Quereinsteiger bist Du bei uns herzlich willkommen.Du zeichnest Dich durch eine klare Kommunikation und gute Umgangsformen aus, besonders im direkten Kontakt mit unseren Kunden."
Quality Control Technician (m/w/d),Danaher,Dassel,Befristeter Vertrag,Vollzeit,"Unsere Arbeit bei Cytiva verändert Leben. Unterstützen Sie uns dabei.Cytiva ist ein globaler Anbieter von Technologien und Dienstleistungen, die die Entwicklung und Herstellung von Therapeutika vorantreiben und beschleunigen. Unsere Kunden leisten einen großen Beitrag zur Erhöhung der Lebenserwartung. Dieser reicht von biologischer Grundlagenforschung bis hin zur Entwicklung innovativer Impfstoffe, neuartiger Medikamente sowie Zell- und Gentherapien.Bei Cytiva haben Sie die Möglichkeit, sich selbst und das Unternehmen kontinuierlich weiterzuentwickeln - Sie arbeiten an bedeutenden Herausforderungen, mit Menschen, die sich füreinander, für unsere Kunden und ihre Patienten einsetzen. Mit Mitarbeitern in 40 Ländern ist Cytiva ein Unternehmen, in dem jeder Tag die Möglichkeit bietet zu lernen und sich weiterzuentwickeln – so können Sie Ihre Karriere vorantreiben und Ihre Fähigkeiten langfristig erweitern.Als Teil des Biotechnologie-Segments von Danaher bringen wir engagiertes technisches Fachwissen und Talent zusammen, um die nächste Generation von lebensverändernden Therapeutika zu entwickeln.Zur Unterstützung unserer Qualitätskontrolle am Standort Dassel suchen wir einenQuality Control Technician (m/w/d)in Vollzeit und zunächst befristet auf 12 Monate.","Abgeschlossene Ausbildung als BTA, MTA, CTA oder Laborant (m/w/d)Kenntnisse in der Mikrobiologie, Chemie und/oder MolekularbiologieHohe Zuverlässigkeit, Flexibilität, Engagement, Eigenverantwortung, aufgeschlossen gegenüber wechselnden Anforderungen sowie stetige LernbereitschaftGute Deutsch- und EnglischkenntnisseVertrautheit im Umgang mit den gängigen MS Office-Programmen und offen für neue Softwarelösungen"
AI-affine:r Aktuar:in,HDI AG,"Hamburg, Hilden, Köln",Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Starte durch bei HDI Deutschland!Innerhalb der HDI Group bündeln wir Aufgaben für die Gesellschaften der Privat- und Firmen­versicherung und der Industrie­versicherung. So steigern wir deren Effizienz und Kundenorientierung. Dabei bieten wir Dir die Mög­lich­keit, immer wieder neue Wege zu gehen und uns so gemein­sam weiter­zu­entwickeln.","Abgeschlossenes Hochschul­studium der Mathematik oder vergleich­barAbgeschlossene Aus­bildung zum / zur Aktuar:in (DAV), idealer­weise Actuarial Data ScientistErfahrung in Projekten zur Konzeption und Ent­wicklung von Enablern in Produkt­technik, Aktuariat, MigrationGute Kenntnisse über Public-Cloud-Techno­logien und entsprechende AWS- und / oder Azure-KonzepteSicherheit im Umgang mit DevOps-Platt­formen wie GitLab oder Azure DevOpsGute Scripting-Kennt­nisse (Python, Terra­form, YAML etc.)Praktische Erfahrungen in der Imple­mentierung von Authenti­fizierungs-, Autori­sierungs-, Daten­sicherheits- und Verschlüsselungs­anforderungen in der CloudHohes Qualitäts­bewusstseinSehr gute Kommunikations­fähig­keiten, analytisches Denken und lösungs­orientiertes VorgehenSichere Deutsch- und Englisch­kennt­nisse in Wort und SchriftNiemand ist perfekt und nicht alle Karriere­wege sind geradlinig. Bewirb Dich jetzt – auch wenn Du nicht alle Anforderungen erfüllst!"
Duales Studium Wirtschaftsinformatik – Application Management (m/w/d) 2026,badenovaNETZE GmbH,Freiburg im Breisgau,"Ausbildung, Studium",Vollzeit,Der beste Energie- und Umweltdienstleister in Baden-Württemberg zu sein – das ist unser Anspruch. Diesen Anspruch können wir nur dank kompetenter und engagierter Mitarbeiter (m/w/d) erfüllen.Wir bieten Dir einDuales Studium Wirtschaftsinformatik – Application Management (m/w/d) 2026.,"ein Teamplayer mit gutem bis sehr gutem Abitur (technisches oder allgemeinbildendes Abitur bzw. Fachhochschulabschluss)kontaktfreudig und hast ein sympathisches, offenes Auftretenengagiert, zuverlässig und zeichnest Dich durch Deine selbstständige und kreative Art ausinteressiert an betriebswirtschaftlichen und IT-technischen Themen und deren Zusammenhängen, setzt dabei stets Dein analytisches und logisches Denkvermögen einmathematisch und technisch begabt und suchst eine abwechslungsreiche sowie herausfordernde Aufgabe mit hervorragenden Berufsaussichtensicher im Gebrauch der deutschen Sprache und in der Lage, Dich mindestens auf dem Niveau B2 in beruflichen und gesellschaftlichen Situationen zu verständigen"
W2-Professur für Theorien der Sozialen Arbeit und gesellschaftliche Transformationsprozesse (m/w/d),DUALE HOCHSCHULE SACHSEN – Staatliche Studienakademie Plauen,Breitenbrunn,Feste Anstellung,Vollzeit,"Die Duale Hochschule Sachsen führt in etwa 40 Studiengängen Studierende in praxisintegrierenden dualen Studiengängen zum Abschluss Bachelor of Arts, Bachelor of Science oder Bachelor of Engineering und wird auch duale Master-Studiengänge anbieten und kooperative Forschung betreiben. Dabei werden die wissenschaftlich-theoretischen Studienabschnitte an den Staatlichen Studienakademien und die praktischen Studienabschnitte bei einem Praxispartner realisiert. Damit stellt die Duale Hochschule Sachsen den Einrichtungen der Wirtschaft, der freien Berufe, vergleichbaren Einrichtungen außerhalb der Wirtschaft und Einrichtungen von Trägern sozialer Aufgaben exzellent qualifizierte Fach- und Führungskräfte in den Fachbereichen Wirtschaft, Technik sowie Gesundheit und Soziales zur Verfügung. Sie ist mit ihren sieben Staatlichen Studienakademien fest in den Regionen Sachsens verwurzelt.An derStaatlichen Studienakademie Breitenbrunnist - unter dem Vorbehalt der späteren Ausbringung der W2-Planstelle durch den Haushaltsgesetzgeber - folgende Stelleab 01.10.2025 (frühestens ab Ausbringung der W2-Planstelle durch den Haushaltsgesetzgeber)zu besetzen:W2-Professur für Theorien der Sozialen Arbeit und gesellschaftliche Transformationsprozesse (m/w/d)(Vollzeit, unbefristet)vorrangig im Studienbereich Sozial- und Gesundheitswesen, Studiengang Soziale Arbeit(Kennziffer BR 05/2025)","Alle Bewerbenden müssen die Einstellungsvoraussetzungen nach § 59 SächsHSG erfüllen:abgeschlossenes Hochschulstudiumdes entsprechenden Wissenschaftsgebietes (Sozial- oder Geisteswissenschaft, vorzugsweise Soziale Arbeit)pädagogische Eignung,die in der Regel durch Erfahrungen in der Lehre, hochschuldidaktische Qualifikationen und durch eine Probeveranstaltung (Probevortrag, Probelehrveranstaltung) nachgewiesen wird,besondereBefähigung zu wissenschaftlicher Arbeit,die in der Regel durch die Qualität einer Promotion nachgewiesen wird,besondere Leistungen bei der Anwendung oder Entwicklung wissenschaftlicher Kenntnisse und Methoden in einerin der Regel fünfjährigen, einschlägigen beruflichen Praxis,von der mindestens drei Jahre außerhalb des Hochschulbereiches ausgeübt worden sein müssen."
Servicetechniker (m/w/d) Inbetriebnahme/Elektro,Probat Service GmbH,Emmerich,"Berufseinstieg/Trainee, Feste Anstellung",Vollzeit,"Seit mehr als 155 Jahren steht PROBAT für Pioniergeist und Innovationskraft in der Kaffeeindustrie. Durch gezielte Übernahmen im Bereich der Lebensmittelverarbeitung, einen intensiven Technologietransfer innerhalb der Unternehmensgruppe und den Ausbau eines weltweiten Servicenetzwerks hat sich PROBAT zu einem führenden Komplettanbieter für die Lebensmittelindustrie entwickelt. Das Unternehmen plant, entwickelt und fertigt Maschinen, schlüsselfertige Produktionsanlagen, Umwelttechnologien sowie intelligente Steuerungssysteme mit integriertem Smart-Data-Management. Mit rund 1.200 Mitarbeitenden an Standorten in Brasilien, Kanada, Indien, Italien, Schottland, den Niederlanden und den Vereinigten Staaten sowie einer Präsenz in über 40 Ländern bietet PROBAT seinen Kunden umfassende Lösungen, exzellenten Service und fundiertes Branchenwissen – weltweit und aus einer Hand.Du interessierst dich für Technik, bist zu Reisetätigkeiten bereit und suchst einen Job mit Abwechslung? Dann bist du bei uns genau richtig! Unsere Maschinen sind weltweit im Einsatz – aber laufen nur mit dir.AlsServicetechniker (m/w/d) Inbetriebnahme/Elektrobei der PROBAT Service GmbH sorgst du weltweit dafür, dass unsere Anlagen für die  Herstellung von Kaffee, Kakao und Schokolade reibungslos laufen und optimal in Betrieb genommen werden. Dein Wohnort spielt dabei keine Rolle – wir organisieren deine Reisen direkt von deinem Zuhause aus.Wir suchen zum nächstmöglichen Zeitpunkt einenServicetechniker (m/w/d) Inbetriebnahme / Elektro","erfolgreich abgeschlossene Ausbildung zum Elektroniker (m/w/d) für Betriebstechnik, zum Mechatroniker (m/w/d) oder eine vergleichbare Qualifikationsicherer Umgang mit SPS-Steuerungen (Siemens S7/TIA Portal; Allen Bradley wünschenswert)gutes Englisch in Wort und Schriftproaktive und kundenorientierte ArbeitsweiseBereitschaft zu regelmäßiger Reisetätigkeit weltweit – du startest direkt von deinem Wohnort aus, wir organisieren alles Weitere"
OT-Ingenieur (m/w/d) Healthcare,amedes Medizinische Dienstleistungen GmbH,"Göttingen, Augsburg, Hamburg",Feste Anstellung,"Homeoffice möglich, Vollzeit","Sie haben noch nie von amedes gehört? Wir klären Sie auf:Wir sind ein hoch technologisiertes, digitales und innovatives Medizinunternehmen mit Sitz in Hamburg und Göttingen. Über4.000motivierte und innovative Mitarbeiter arbeiten bei uns. Wir bieten nahezu alles, was das IT-Herz begehrt, wie z.B. die Arbeit mit modernen Architekturen, Applikationen, virtuellen und Cloud-Umgebungen, Data Analytics, Forschung und Umsetzung im Bereich KI oder die Überführung großer Produktionsanlagen in das Zeitalter von IoT und Industrie 4.0.OT-Ingenieur (m/w/d) Healthcare","Sie bereichern unser Unternehmen mit einer fundierten Ausbildung in der Medizintechnik- und/oder Laborbranche in Verbindung mit einer ausgeprägten IT-AffinitätWir wünschen uns das Sie mindestens eine dreijährige Berufserfahrung in der Branche aufweisenSie haben fundierte Erfahrungen in IT / OT Projekt- und Wartungsarbeit gesammeltSie fühlen sich wohl und sind in der Lage, mehrere kritische Prioritäten und Themen gleichzeitig erfolgreich zu leitenSie sprechen fließend Deutsch (mindestens C1-Niveau) und verfügen über gute EnglischkenntnisseSie kommunizieren gerne mit dem Team und Kollegium auf allen möglichen MedienSie organisieren proaktiv die Dokumentation von Anlagen und Verfahren, Standards und AktivitätenSie sind stark dienstleistungsorientiert und zeigen eine klare ""Can-Do""-EinstellungSie bringen ein hohes Maß an Eigenmotivation und Engagement mit, das es Ihnen ermöglicht, sich schnell in neue Themen einzuarbeiten"
Duales Studium Wirtschaftsinformatik (B.Sc.) - Scopevisio,IU Internationale Hochschule,"Bonn, Köln","Ausbildung, Studium",Vollzeit,"Du möchtest im Bereich Wirtschaftsinformatik durchstarten? Beginne Dein Duales myStudium beim passenden Praxispartner. Du wirst in unserem Studienmodell des Dualen myStudium studieren und kannst interaktive Lernmaterialien sowie unsere Lern-KI nutzen. Dein Wissen vertiefst Du anschließend in regelmäßigen Begleitveranstaltungen am Campus oder virtuell.DieScopevisio AGzählt zu den erfolgreichsten Cloud–ERP-Anbietern in Deutschland. Seit 2007 entwickeln wir cloudbasierte Unternehmenssoftware für den Mittelstand. Unsere große Leidenschaft für neue Technologien und der Mut, neue Wege zu gehen, zeichnen uns aus. Wir sind davon überzeugt, dass Unternehmenssoftware im Zeitalter der Digitalisierung neu erfunden werden muss. Gefragt sind mobile, flexible und hochautomatisierte Lösungen. Genau die entwickeln wir – damit Unternehmen für die digitale Zukunft gerüstet sind!Werdeauch Du Teil unseres Teams und starte bei uns zum 1. Oktober2025.","Du wirst direkt in die Entwicklung und Optimierung unserer Java-basierten Anwendungen eingebundenDu arbeitest mit aktuellen Frameworks und Technologien, die in der modernen Softwareentwicklung verwendet werdenDu begleitest Projekte und Features von der Idee bis zur Ausführung und setzt sie umDu arbeitest in einem agilen Umfeld, das schnelles Feedback, kontinuierliche Verbesserung und iterative Entwicklung fördertDu bringst die Testautomatisierung weiter voran und hilfst dabei, die Qualität unserer Software zu steigern"
Werkstudent*in Projektkoordination und Kommunikationsmanagement,Mercedes-Benz AG,Böblingen,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus.Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen bedeutet, Teil eines globalen Teams zu werden, dessen Ziel es ist, die begehrenswertesten Automobile der Welt zu bauen. Together for excellence.Stellennummer: MER0003PKO","Studiengang Medieninformatik, Wirtschaftsinformatik, Wirtschaftswissenschaften oderähnliche Studiengänge (Bachelor oder Master)Sichere Deutsch- und Englischkenntnisse in Wort und SchriftSicherer Umgang mit MS-Office, speziell Erstellung von Präsentationen für das TopmanagementEngagement, Motivation und TeamfähigkeitAnalytische Denkweise und strategische ArbeitsweiseBereitschaft zur eigenverantwortlichen Übernahme von AufgabenErster Kontakt zu agilen Arbeitsweisen von VorteilZusätzliche Informationen:Ganz ohne Formalitäten geht es natürlich auch bei uns nicht. Bewirb Dich bitte ausschließlich online und füge Deiner Bewerbung einen Lebenslauf, aktuelle Immatrikulationsbescheinigung mit Angabe des Fachsemesters, aktuellen Notenspiegel, relevante Zeugnisse, ggf. Pflichtpraktikumsnachweis und Nachweis über die Regelstudienzeit (max. Gesamtgröße der Anhänge 5 MB) bei und markiere im Online-Formular Deine Bewerbungsunterlagen als ""relevant für diese Bewerbung"".Weiterführende Informationen zu den Einstellkriterien findest Du ""hier"".Angehörige von Staaten außerhalb des europäischen Wirtschaftsraums schicken ggf. bitte ihre Aufenthalts-/Arbeitsgenehmigung mit.Wir freuen uns insbesondere über Onlinebewerbungen schwerbehinderter und ihnen gleichgestellter behinderter Menschen. Bei Fragen kannst Du Dich unterSBV-Sindelfingen@mercedes-benz.comzudem an die Schwerbehindertenvertretung des Standorts wenden, die Dich gerne nach Deiner Bewerbung im weiteren Bewerbungsprozess unterstützt.Bitte habe Verständnis dafür, dass wir keine Papierbewerbungen mehr entgegennehmen und es keinen Anspruch auf Rückversand gibt.Fragen zum Bewerbungsprozess beantwortet Dir gerne HR Services per Mail anmyhrservice@mercedes-benz.comoder per Telefon: 0711/17-99000 (Montag bis Freitag zwischen 10-12 Uhr und 13-15 Uhr"
React / Typescript Developer (m/w/d) für Smart Building,GOLDBECK Technologies GmbH,"Köln, Bielefeld",Feste Anstellung,"Homeoffice möglich, Vollzeit","GOLDBECK realizes forward-thinking real estate projects in Europe. We see buildings as products and offer all services under one roof: from design and construction to operational services. Our family-owned company Apply now currently employs over 13,000 employees at more than 100 locations, with a total turnover exceeding 6.4 billion euros. Our commitment to „building excellence“ stands for top performance in planning, construction, and operation as well as the development of our talents – all while ensuring future viability.Through more advanced building technology, combined with sensors and automation systems, new opportunities and challenges arise around real estate. While new digital applications for various target groups can be realized on the one hand, a highly efficient, digitally supported building operation must take place on the other. GOLDBECK addresses these topics related to the collection, storage, evaluation of building data, and software development with its new development area Smart Building.>>React / TypeScript Developer (m/f/d) for Smart Building","Completed IT studies or IT training with several years of experience in the development of responsive web and / or mobile appsKnowledge of current web technologies and frameworks, especially React and TypeScriptConfident mastery of architecture standards and best practices, such as design patternsExperience in an agile project environment and with agile development methodologiesStrong awareness of software ergonomics and quality, as well as user experienceAdvanced analytical and communication skills, as well as team spiritExcellent English skills, both written and spoken"
Bioprocess Specialist (m/f/x) USP,Daiichi Sankyo Europe GmbH,Pfaffenhofen an der Ilm,Feste Anstellung,Vollzeit,"With over 120 years of experience and approximately 19,000 employees in more than 30 countries/regions, Daiichi Sankyo is dedicated to discovering, developing, and delivering new standards of care that enrich the quality of life around the world.In Europe, we focus on two areas: The goal of our Specialty Business is to protect people from cardiovascular disease, the leading cause of death in Europe, and help patients who suffer from it to enjoy every precious moment of life.In Oncology, we are driving innovation in solid tumours and blood cancers, founded on breakthrough science from our own labs in Japan. We aspire to create better tomorrows for people living with cancer and their loved ones.Our European headquarters are in Munich, Germany, and we have affiliates in 15 European countries and Canada.We are seeking a highly qualified candidate to fill the position:Bioprocess Specialist (m/f/d) USPPurpose of the function:As a Bioprocess Specialist USP you will be responsible for the upstream processes and equipment of the new BioDS building and contribute to Daiichi Sankyos future ADC portfolio. You will work in a young, dynamic team on the implementation of new production processes for monoclonal antibodies and their analysis in our newly established process development laboratory (Test&Training Center). You will support the process transfer from the Test&Training Center to the GMP production from Daiichi Sankyo in our new BioDS building, which is currently in construction.",University degree in biotechnology or comparableSound knowledge and several years of experience in the cultivation and fermentation of CHO cells as well as the handling of single-use systems (ideally in a biopharmaceutical company)Experience with production scales of 500 L fed-batch or higherGMP experience is an advantagePersonal skillsYou have a fast comprehensionYou are self-reliant and show initiativeYou work carefully with a high degree of reliability and sense of responsibilityHands-on mentalityRequired language skills: German and English (very good spoken and written skills)IT skills: Microsoft Office applications
Bauleiter Tiefbau (Techniker Bautechnik / Straßenbaumeister / Bauingeneur / Verkehrsbauingenieur o.Ä.) (*all genders),DATABAU Lübeck GmbH,"Hannover, Hamburg, Flensburg, Lübeck",Feste Anstellung,"Homeoffice möglich, Vollzeit","Der Weg in die digitale Zukunft beginnt in der realen Welt. Die Lebensadern, die unsere moderne Welt vernetzen pulsieren unterirdisch. Wir von DATABAU sind die führende Instanz, wenn es um flächendeckende Glasfaser-Infrastruktur geht. Von der Planung über den Antrag bis zum komplexen FTT-X-Ausbau und der Montage beim Endkunden. Dabei arbeiten wir mit renommierten Telekommunikationsdienstleistern, Städten und Gemeinden zusammen. Sachkundig, kompetent und zielgerichtet. Egal, ob wir uns beim Tiefbau die Hände schmutzig machen oder präzise Hightech-Komponenten installieren. DATABAU ist die Komplettlösung.Warte nicht auf die digitale Zukunft unseres Landes – gestalte sie aktiv mit.WirDATABAU Lübeck GmbHsuchen dich für unsere Projektstandorte inHamburg, Hannover, Lübeck, Flensburgunbefristet und in Vollzeit als:Bauleiter Tiefbau (Techniker Bautechnik / Straßenbaumeister / Bauingenieur / Tiefbauingenieur / Verkehrsbauingenieur o.Ä.) (*all genders)","Wir sind ein Team von Profis mit Leidenschaft, Power und Kompetenz.Da findest du dich wieder? Perfekt!Du hast ein bautechnisches Studium, einen Abschluss als Techniker* oder Meister* im Bereich Tiefbau, Straßenbau oder eine abgeschlossene technische Ausbildung mit einschlägiger BerufserfahrungDu kannst mehrjährige Erfahrung im Tief- und Leitungsbau, wie Baustellenplanung, -steuerung und -abwicklung, vorweisenDu besitzt einen Führerschein der Klasse B und idealerweise BEDu hast Erfahrung im Umgang mit BGB und VOBDu bist durchsetzungsstark, verantwortungsbewusst und arbeitest genauDu bist flexibel und bringst eine hohe Reisebereitschaft mitDu sprichst verhandlungssicher Deutsch in Wort und Schrift"
Performance Manager (m/w/d),Matratzen Concord GmbH,Köln,Feste Anstellung,"Homeoffice möglich, Vollzeit","Wusstest du, dass ca. 40 % aller Menschen in Deutschland schlecht schlafen? Das sind über 30 Millionen Leute, die vermutlich noch nichts von uns gehört haben. Dabei stehen wir von Matratzen Concord schon seit über 35 Jahren in Deutschland, Österreich und der Schweiz mit mittlerweile rund 1.500 Mitarbeitenden für guten und gesunden Schlaf. Als größter Matratzenspezialist Europas kennen wir nicht nur das Geheimnis für erholsamen Schlaf und begeisterte Kunden, sondern auch für zufriedene Teams: familiärer Zusammenhalt, attraktive Prämien und regelmäßige Weiterbildungen, die aus einem Job eine langfristige Karriere machen. Ob gelungener Berufseinstieg oder das nächste Kapitel einer erfolgreichen Laufbahn: Bei uns wirst du fündig!Wir entwickeln uns stetig weiter und damit du uns dabei unterstützen kannst, suchen wir dich in Vollzeit alsPerformance Manager (m/w/d)Standort:Horbeller Str. 11, 50858 Köln-Marsdorf","Abgeschlossenes Studium oder Ausbildung im Bereich Marketing, Wirtschaft, E-Commerce oder vergleichbare Ausbildung – alternativ mehrjährige Berufserfahrung im Performance MarketingFundierte Kenntnisse in Google Ads, Microsoft Bing Ads sowie im Umgang mit Google Merchant Center, Tag Manager und AnalyticsTechnisches Verständnis für Data-Feed-Management, Conversion-Tracking und Webshop-Integration (z. B. über UTM-Parameter, GTM, API)Erfahrung mit Programmatic Advertising, Retargeting-Plattformen (z. B. Criteo, RTB House) sowie Preisvergleichsportalen wie idealo und Google ShoppingAnalytisches Denken und KPI-orientierte Arbeitsweise zur kontinuierlichen Optimierung von Kampagnen nach Performance-ZielenInteresse an digitalen Innovationen und neuen Kanälen – idealerweise erste Berührungspunkte mit KI-gestützter Suche (z. B. ChatGPT, Gemini)"
Student:in Einkauf (all genders),FOND OF GmbH,Köln,"Studentenjobs, Werkstudent",Teilzeit,"Und wir machen richtig gute Produkte, zum Beispiel Rucksäcke, Schuhe und viele mehr. Gut heißt für uns: Sie haben eine hohe Qualität, sind durchdacht, schön gestaltet und fair hergestellt. Damit das gelingt, arbeiten wir im Team. Jede:r bringt eigene Stärken mit und übernimmt Verantwortung. Gemeinsam schaffen wir mehr – mit Offenheit, Respekt und Freude an der Arbeit.Bei uns darfst du sein, wie du bist. Vielfalt macht uns stark. Wir stehen ein für gleiche Chancen - unabhängig von Herkunft, Geschlecht, Alter, Behinderung oder anderen persönlichen Merkmalen. Als Teamplayer:in setzt du deine Stärken für unsere Brands Affenzahn, ergobag und satch ein, um im Team Unmögliches möglich zu machen – und WIR schenken dir das Vertrauen, was du für deinen Erfolg brauchst. Vorhang auf und Bühne frei: jetzt kommst DU!","mitten im Studium der Betriebswirtschaftslehre oder eines vergleichbaren Studiengangs steckst,erste praktische Erfahrungen im Einkauf oder einem vergleichbaren Bereich mitbringst,sehr gute Excel-Skills und solide Kenntnisse in Microsoft Office hast,strukturiert, gewissenhaft und eigeninitiativ arbeitest,dich auf Deutsch wie auf Englisch gut ausdrücken kannst,und Teamgeist sowie eine gute Portion Humor mitbringst,… dann freuen wir uns auf deine Bewerbung!"
Versorgungsingenieur/in (m/w/d) Gebäude- und Infrastrukturtechnik Technik,Klinikum Nürnberg,Nürnberg,Feste Anstellung,Vollzeit,"Herzlich willkommen im Klinikum Nürnberg! Mit rund 335.000 stationären und ambulanten Patienten im Jahr sind wir eines der größten kommunalen Krankenhäuser in Deutschland. Wir kümmern uns mit rund 8.400 Beschäftigten um das Wohl unserer Patientinnen und Patienten. Dabei bieten wir sämtliche medizinische Fachrichtungen an und engagieren uns in unserem Klinikverbund mit vier Standorten in Nürnberg, Lauf und Altdorf mit Herz und Know-how für eine bestmögliche Patientenversorgung in der Metropolregion Nürnberg.Zu unserem Haus gehören zudem die Akademie Klinikum Nürnberg sowie die Paracelsus Medizinische Privatuniversität Campus Nürnberg (PMU). Zusammen gestalten wir zukunftsweisende Aus-, Fort- und Weiterbildungsmöglichkeiten und bieten neben dem Studium der Humanmedizin auch ein internationales Doktoratsstudium „Medical Science“ (Ph.D.) an. Mit unserem umfangreichen Bildungsangebot wollen wir unsere Mitarbeitenden zuverlässig in ihrer Laufbahnentwicklung am Klinikum begleiten.Wenn Sie eine spannende und vielfältige Tätigkeit mit exzellenten Entwicklungschancen in einem lebenswerten Umfeld suchen, dann freuen wir uns auf Sie!Versorgungsingenieur/in (m/w/d) Gebäude- und InfrastrukturtechnikTechnikKlinikum Nürnberg | Campus Nordzum nächstmöglichen ZeitpunktVollzeitunbefristet​Sie möchten mit Ihrer Expertise die Zukunft der Gesundheitsversorgung aktiv mitgestalten?Zur Verstärkung unseres Teams im Bereich Gebäude- und Infrastrukturtechnik suchen wir Sie alsVersorgungsingenieur/in (m/w/d) mit Schwerpunkt Heizungs-, Lüftungs- sowie Mess-, Steuer- und Regelungstechnik (MSR). Bei uns übernehmen Sie Verantwortung für eine moderne, effiziente und nachhaltige technische Versorgung – und leisten damit einen wichtigen Beitrag für unsere Patientinnen und Patienten sowie Mitarbeitenden. Als sicherer Arbeitgeber legen wir Wert auf eine langfristige Zusammenarbeit und bieten Ihnen Raum für persönliche und berufliche Weiterentwicklung.Wir freuen uns auf Ihre Bewerbung!​","Erfolgreich abgeschlossenes Bachelorstudium mit Fachrichtung Versorgungstechnik, bzw. Energie- und GebäudetechnikBerufserfahrung im Bereich der Versorgungstechnikvon VorteilKenntnisse im Bereich der MSR-Technik und deren ProjektierungwünschenswertSicherer Umgang mit EDV und Kenntnisse in MS Office und CADSchnelle Auffassungsgabe und analytisches DenkenZuverlässige und selbständige Arbeitsweise sowie Verantwortungs- und KostenbewusstseinTeamgeist, Organisationstalent und Kooperationsstärke"
