title,company,location,job_type,employment_type,description,requirements
Spezialist Prozesse mit Power Automate (m/w/d) in Mannheim,PAUL Tech AG,"Mannheim, Deutschland",Feste Anstellung,Vollzeit,"DiePAUL Tech AGist Technologieführer der Immobilienwirtschaft mit derMissionGebäudeklimaneutralzu machen. Unsere selbst entwickelte Technologie, bestehend aus IoT-fähiger Hardware und KI-gestützter Software, optimiert dauerhaft die wasserführenden Systeme in Gebäuden. Dasspart CO2-EmissionenundEnergiekosten. Davon profitieren alle: Eigentümer, Betreiber, Bewohner und das Klima. Wir bei Paul sind Forscher, Entwickler und Praktiker mit demgemeinsamen Zielintelligente Lösungen für Gebäude zu entwickeln, umdem Klimawandel entgegenzutreten.Dahersuchen wir dichfür unsere Skalierung als","Ein abgeschlossenes Studium inWirtschaftsinformatik, Informatik, BWL mit IT-Schwerpunktoder eine vergleichbare QualifikationFundierteErfahrung inderProzessautomatisierungmit MicrosoftPower AutomateErfahrung mitSkripterstellungenund DatenbankenEigeninitiative, eineanalytischeund lösungsorientierteDenkweiseFließende Deutschkenntnissein Wort und Schrift"
Consultant Microsoft Business Intelligence (m/w/d),accantec Consulting AG,"Frankfurt am Main, Deutschland",Feste Anstellung,"Homeoffice möglich, Vollzeit","Gestalten Sie als Consultant Microsoft Business Intelligence mit uns die technologische Zukunft von accantec!Verstärken Sie unser Team an einem unserer Standorte in Frankfurt am Main oder Kölnzum nächstmöglichen Zeitpunkt in Vollzeit.Microsoft, SAP, IBMtnerSASund - auch in der CloudAzure, AWSmitGoogleu und! Wir leben eine familiäre Unternehmenskultur mit flachen Hierarchien und kurzen Entscheidungswegen ebenso wie eine offene Feedback- und Fehlerkultur. Eigenverantwortliches und selbstorganisiertes Arbeiten ist für uns selbstverständ","Das zeichnet Sie ausAbgeschlossenes Studium der Informatik, Wirtschaftsinformatik oder anderer IT-naher StudiengängeErste Erfahrung im Microsoft BI Stack in einer der folgenden Bereiche: MS SQL Server, SSIS, SSAS, SSRS, Power BI, Azure, T-SQL oder in der Low-Code Entwicklung, idealerweise mit der Microsoft Power Platform)Gerne auch Kenntnisse in SharePoint, JavaScript, HTML, CSS und REST APIsLeidenschaft für Daten, Datenbanken und Data WarehousingHands-on-Mentalität mit ausgeprägter Dienstleistungs- und ServiceorientierungSehr gute Deutsch- und gute Englischkenntnisse in schriftlicher und verbaler WeiseFlexibilität und eine gewisse Reisebereitschaft in Abhängigkeit vom KundenprojektAnforderungenBusiness Intelligence, Microsoft BI, MS SQL Server, Data Warehousing, DWH / BI Architektur,"
Associate Data Engineer (M/W/D),Denodo Technologies GmbH,München,Feste Anstellung,Vollzeit,"Denodo is a leader in data management. The award-winning Denodo Platform is the leading data integration, management, and delivery platform using a logical approach to enable self- service BI, data science, hybrid/multi-cloud data integration, and enterprise data services. Realizing more than 400% ROI and millions of dollars in benefits, Denodo’s large enterprise and mid-market customers across 30+ industries have received payback in less than 6 months. For more information, visitwww.denodo.com.We are a fast-growing, international organization with teams across four continents and we work with a cutting-edge technology, but that's not all we have to offer. At Denodo, we are like a family and it is of the utmost importance to us that we help support your professional growth every step of the wayDenodo ist ein führender Anbieter im Bereich Datenmanagement. Die preisgekrönte Denodo-Plattform ist die überlegene Lösung für Datenintegration, -management und -bereitstellung, die einen logischen Ansatz verfolgt, um Self-Service-BI, Data Science, hybrid/multi-Cloud-Datenintegration und Daten-Services zu ermöglichen. Denodo wurde 1999 gegründet und befindet sich in Privatbesitz.Wir sind ein schnell wachsendes, internationales Unternehmen und arbeiten mit Spitzentechnologie, aber das ist nicht alles, was wir zu bieten haben. Bei Denodo sind wir wie eine Familie, und es ist für uns von größter Bedeutung, dass wir deine berufliche Entwicklung bei jedem Schritt unterstützen.Denodo ist ein fantastischer Ort, um seine berufliche Laufbahn zu entwickeln. Wir sind führend auf dem Gebiet des Datenmanagements und setzen auf eine Kultur, in der der Mensch im Mittelpunkt steht, in der jeder die Möglichkeit hat, seine Karriere selbst in die Hand zu nehmen und persönlich und beruflich zu wachsen.","Desired Skills & ExperienceErforderliche QualifikationenBS oder höherer Abschluss in Informatik, Wirtschaftsinformatik, Mathematik o.Ä.Solide SQL-KenntnisseGute theoretische und praktische Kenntnisse der relationalen und analytischen DatenbankverwaltungAusgezeichnete mündliche und schriftliche Kommunikationsfähigkeiten in Deutsch und EnglischAusgeprägte analytische Fähigkeiten und ProblemlösungskompetenzJede Menge Neugierde, denn man lernt nie aus."
Gesucht: Mentor*in für digitale Bildung und Workshops in Münster,openSenseLab gGmbH,"Münster, Deutschland",Freie Mitarbeit/Projektmitarbeit,Teilzeit,"Für unsere Bildungsangebote in Münster und Umgebung suchen wir freie Mentor*innen mit 2-6h/Woche.Die openSenseLab gGmbH ist eine im Jahr 2021 aus der Universität Münster ausgegründete gemeinnützige Einrichtung, deren Vision eine Zukunft ist, in der jede:r freien Zugang zu Wissen und exzellenter Bildung und digitalen Technologien hat und sich digital mündig für Klima- und Umweltschutz einsetzt. Wir sind Anbieter von schulischen und außerschulischen Bildungsmaßnahmen ( Code Week Münsterland Jugend hackt Lab Münster, ), Workshop Hackathonss, , Ferienakademien und zdi BSO-MINT Berufs- und Studienorientierungsmaßnahmen. Darüber hinaus betreiben und entwickeln wiropenSenseMapdie als offene Citizen Science Plattform für Umweltdaten, die einen wichtigen Beitrag zur Demokratisierung von Wissen und Informationen rund um die Themen Klima und Umwelt leistet und zugleich eine wichtige Grundlage für Bildungsarbeit im Kontext von Nachhaltigkeit, Data Literacy und Data Science darstellt.","Person mit Interesse an digitalen Technologien und digitaler Bildung in Schulen und außerschulischen LernortenMedienpädagogische Kompetenzen und technisches GrundverständnisOffenes Mindset und Engagement, die Zukunft des Lernens neu zu gestaltenAm besten bringst du mindestens eine der folgenden Kenntnisse oder Fähigkeiten mit:(blockbasierte) Programmierung (z. B. Scratch, Blockly, Javascript, Python etc.), VR und AR (z. B. CoSpaces), Robotik und Sensorik (z. B. Ozobot, Dash, Lego EV3), Programmierung von Mikrocontrollern (z. B. senseBox, Arduino)Umgang mit digitalen Fertigungstools wie z.B. 3D-Druck und LasercuttingDigitalen (Geo)-Lerntools (z.B. ArcGIS Online, Google Earth, QGIS, Mapstories…)Erfahrung Kinder- und Jugendarbeit"
"Mini Job, Ordering, Logistics, Documentation and Administrative work",QIMA Testing (Germany) GmbH,Münster,"Studentenjobs, Werkstudent",Teilzeit,"At QIMA, we are on a mission to offer our clients smart solutions to make products you can trust.Operating in over 100 countries, we serve the consumer products, food, and life sciences industries and help more than 30,000 brands, retailers, manufacturers, and growers achieve quality excellence. We combine on-the-ground expertise with digital solutions that bring accuracy, transparency and intelligence for quality and compliance data (https://www.qima.com).Our Life Sciences Division brings together QIMA BioAlternatives, QIMA Newtone, QIMA Monasterium, and Skinpharma (https://qima-lifesciences.com). QIMA Life Sciences is a key player in contract research for the cosmetics, nutraceutical, dermatology, pharmaceutical, and biotech sectors. With over 2000 m² of lab space across France and Germany, we offer comprehensive services in bio-prediction, preclinical efficacy evaluation, and clinical trials. Our team of 150 experts, including 34 PhDs, delivers innovative solutions at every stage of product development. We are committed to scientific excellence and sustainability, contributing to a healthier future alongside our clients.We are seeking for a team-orientated and highly motivatedMinijober- Ordering, logistics, documentation and Administration(m/f/d),10 hrs/per Weekto join our international","QualificationsCurrently enrolled student, preferably with an interest in biology, life sciences, or a related field.Good command of German and English (spoken and written). English is the official language in the company.Solid proficiency with Microsoft Office applications (Word and Excel).Reliable, well-organized, and able to work both independently and as part of a team.Flexible and willing to take on varied tasks and adapt to changing priorities.Previous experience in a laboratory or basic knowledge of laboratory procedures is a plus, but not"
Product Marketing Manager (m/f/d) | Legal AI Tech Start-up | Remote,XAYN AG,"Berlin, Germany",Feste Anstellung,"Homeoffice möglich, Vollzeit","Our offer for youAbout usThe AI startup develops , Europe’s first sovereign Legal AI. Noxtua helps lawyers analyze and draft legal documents and research legal questions while being legally competent and compliant. Hosted in the EU, Noxtua meets high standards of confidentiality in handling client data, professional secrecy (e.g. Section 203 German Criminal Code, Section 43e German Federal Code for Lawyers), and European data protection. Noxtua is powered by specialized proprietary AI models. The models are trained with high-quality legal data provided by the which the tech startup Xayn initiated with the international business law firm . This makes Noxtua the secure, independent, and specialized European Legal AI.XaynNoxtuaLegal AI AllianceCMS The Berlin-based AI company Xayn was born out of research at Oxford University and Imperial College London by Dr Leif-Nissen Lundbæk and Professor Michael Huth. Founded in 2017, Xayn’s academic vision remains, with a workforce comprised of approx. 30% PhDs. The startup has received investment funding of 19.5 million EURO from Global Brain Corporation, KDDI Open Innovation Fund, Earlybird, and Dominik Schiener.","3–4+ years of experience in Product Marketing, Sales Enablement, or a related role — ideally with at least 1 year specifically as a Product Marketing ManagerA background in B2B tech , especially in industries where compliance and trust are key (e.g., legal tech, fintech, tax tech)Strong storytelling skills and hands-on experience in creating content for diverse formats and audiencesA strategic mindset combined with the ability to execute operationallyExcellent written and spoken English (C1+) ; fluency in German or other European languages is a strong plusA degree in business, marketing, communication, law, IT, or a related field"
Sales Development Representative (m/w/d),Erason GmbH,"Lüneburg, Deutschland",Feste Anstellung,"Homeoffice möglich, Vollzeit","ERASON ist ein Start-Up und Science-Spin Off der Leuphana Universität im Herzen Lüneburgs. Wir sind ein KI-Entwicklungsstudio, das mit seiner mehrfach preisgekrönten künstlichen Intelligenz AIlon Werbetreibende und Agenturen in Bezug auf Zielgruppen, Mediaplanung und Strategie berät. Mit unserer Eigenentwicklung AIlon revolutionieren wir die Welt der Marktforschung, indem wir nicht über Umfragen Antworten einsammeln, sondern basierend aus digitalen Fußabdrücken eine repräsentative Stichprobe der Gesellschaft gebildet haben, zu der wir tausende von Attributen berechnen.In dieser größten deutschen Markt-Media Studie analysieren und modellieren wir Zielgruppen für DAX-Konzerne genauso wie den Mittelstand insbesondere aus den Bereichen Automobil, FMCG, Handel, Mode, Banken & Versicherungen. Dazu suchen wir aufstrebende Talente oder Experten aus den Bereichen Web Development, Marketing, Vertrieb und Data-Science.","Mehrjährige Erfahrung im Sales und/oder Sales Operations (idealerweise im SaaS-Umfeld).Herausragende zwischenmenschliche Fähigkeiten – du sprichst gerne mit Menschen und fühlst dich am wohlsten, wenn du von ihnen umgeben bist.Du bist lernfähig, leidenschaftlich, neugierig und wettbewerbsorientiert (aber dennoch bescheiden).Idealerweise bringst du bereits Grundkenntnisse im SaaS-Umfeld und der B2B-Lead-Generierung mit."
Senior/Principal Scientist - Systems Pharmacology (PBPK-QSP) (m/f/d),esqlabs GmbH,"26683 Saterland, Germany",Feste Anstellung,"Homeoffice möglich, Vollzeit","Are you a talented and motivatedlife-science modelling & simulation scientistwith experience in the pharma industry? Do you enjoy driving innovation and setting new boundaries inphysiologically-based (PBPK) modelling, pharmacokinetics, & quantitative systems pharmacology (QSP)? This position offers you this and more exciting work in an innovative and fast-paced environment .ESQlabsTo help usgrow our global PBPK/QSP business, we are looking forSenior/Principal Scientist Systems PBPK-QSP (m/f/d)a to strengthen our multi-disciplinary project teams for the successful completion of client goals.What's in store for youThe dynamic team behind ESQlabs unites people with different backgrounds, spanning disciplines like pharmaceutical sciences, physics, bioinformatics, mathematics, data science, and software engineering. Our trust in each other, our open-mindedness, and our constant quest for excellence and innovation unite us. We value flat hierarchies, where everyone can contribute ideas and expertise to develop the best product. We are passionate, always willing to broaden our horizons,, and career perspectiveAbout usWe collaborate with global corporations in the pharma and chemical industry, as well as start-ups in the life-science technology sector and academic and non-profit research institutions. We define new standards in pharmacometrics and systems pharmacology and toxicology areas. Our software and model platforms help scientists understand mechanisms of diseases and chemical toxicity to optimize individualized treatment of patients and protect the health of the animal and human life.ESQlabs has attracted international players as sponsors for the OSP Software development. In addition, funding through national and EU-wide research grants allows us to develop our core technologies continuously.At esqLABS, we","experience5+ years (Principal 10+ years) of applied (pre-)clinical pharmacology experience3+ years (Principal 5+ years) of leading projects and programs3+ years (Principal 5+ years) of experience in regulatory applications of QSP modeling in pre-clinical and clinical developmentGood knowledge of regulatory requirements and guidelines for modeling and simulation PD (QSP)Strong experience presenting scientific results to professional audiencesExtensive experience preparing, submitting, and receiving approval for publications in scientific journalsMechanistic physiologically based pharmacokinetic modeling and simulation experienceExpert knowledge in domain-specific modeling software (e.g. PK-Sim® / MoBi®, SimCyp®, or GastroPlus®)Excellent communication, presentation, and leadership skillsRelationship-building skills with the ability to work closely with project leaders and team membersStrong organization skills and ability to handle multiple tasks simultaneously in an all-remote settingAvailability for occasional travel to company meetings and conferencesWork well handling tight deadlinesGreat critical-thinking and problem-solving skillsFluency in English (oral and written), German is a plusEducationPhD, or masters in quantitative sciences (Bioengineering, Applied Math, ...) with advanced (pre)clinical pharmacology related training orPharmD or PhD in pharmacokinetics, clinical pharmacology, or related field with advanced applied mathematics related trainingFurther qualities that will put you in the spotlightExperience in regulatory interactions (e.g. scientific advice, MIDD, IND/NDA/BLA) submissionsAdvanced expertise in pharmacometric modeling software (e.g. NONMEM®, Monolix, or IQRtools)Proficiency in a scripting language for modeling and simulation (ideally R, alternatively MATLAB®)A strong understanding of statisticsTherapeutic domain knowledge (e.g.: Diabetes, Oncology, Infectious diseases, Immunology or Inflammation) and knowledge about important types of novel modalities (siRNA, PROTACs, TCEs, ADCs) as well as physiology (liver, heart, lungs, T-cells, etc"
Support-Mitarbeiter*in für Hochleistungsrechensysteme (m/w/d),"Gesellschaft für wissenschaftliche Datenverarbeitung mbH, Göttingen",Göttingen,Befristeter Vertrag,"Homeoffice möglich, Teilzeit, Vollzeit","Die GWDG sucht zum nächstmöglichen Zeitpunkt eine*nSupport-Mitarbeiter*in für Hochleistungsrechensysteme (m/w/d)zur Mitarbeit in einem interdisziplinären Team von HPC-Expert*innen in der Arbeitsgruppe „Computing“ (AG C) mit einer regelmäßigen Wochenarbeitszeit von 39 Stunden.Die Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG) ist das Hochschulrechenzentrum für die Georg-August-Universität Göttingen und ein Rechen- und IT-Kompetenzzentrum für die Max-Planck-Gesellschaft. Die Bereitstellung von Hochleistungs-HPC-Systemen gehört seit über 40 Jahren zu ihren Aufgaben. Im Jahr 2020 wurde die Universität Göttingen / GWDG als eines von acht Rechenzentren in den Verbund für Nationales Hochleistungsrechnen (NHR) aufgenommen und betreibt mit dem HLRN-IV-System „Emmy“ einen der leistungsstärksten Rechner der Welt.Als nationales Hochleistungsrechenzentrum bietet die GWDG Forschenden und Studierenden aus verschiedenen Wissenschaftsbereichen technische Unterstützung bei der Verwendung anspruchsvoller Computercodes, darunter die Digital Humanities, Erdsystemwissenschaften, Biowissenschaften und Ingenieurwissenschaften. Die GWDG ist an verschiedensten nationalen und internationalen Forschungsprojekten beteiligt. Sie ist federführend am nationalen KI-Servicezentrum für sensible und kritische Infrastrukturen (KISSKI) beteiligt und baut als Teil eines Konsortiums die europäische AI Factory „HammerHAI' auf.Zudem betreibt sie für das Deutsche Zentrum für Luft- und Raumfahrt (DLR) den Supercomputer „Caro“.Zur Verstärkung unseres HPC-Teams suchen wir eine*n hochmotivierte*n Bewerber*in mit Erfahrung in der Unterstützung von Anwender*innen bei der Nutzung von High-Performance-Computing-Clustern. Ihre Mission ist es, den Support weiterzuentwickeln, um die bestmögliche Unterstützung für die Erfahrung der Nutzer*innen bereitstellen zu können. Hierfür sind Sie die erste Ansprechperson.Die GWDG bietet zusammen mit der Fakultät für Mathematik und Informatik und dem Campus-Institut Data Science (CIDAS) der Universität Göttingen ein anregendes Forschungsumfeld im Bereich des Wissenschaftlichen Rechnens, mit der Möglichkeit, an der Schnittstelle von angewandter Informatik, High-Performance Computing, KI und Maschinellem Lernen zu forschen.","Erfahrung mit serviceorientierter Unterstützung von Nutzer*innenErfahrung mit dem Linux-BetriebssystemErfahrung mit Skriptsprachen, z. B. Python oder ShellAusgezeichnete analytische FähigkeitenAusgezeichnete KommunikationsfähigkeitenFließend in Wort und Schrift in Deutsch und EnglischWünschenswertHochschulabschluss in Informatik, Mathematik oder NaturwissenschaftenErfahrung bei der Verwaltung von HPC-SystemenErfahrung in der Arbeit mit HPC-SystemenErfahrung in einem HPC-Anwendungsbereich, z. B. Erdsystemwissenschaften, Biowissenschaften oder Computational Fluid Dynamics (CFD)"
(Junior) Account Executive (f/m/x),paretos GmbH,Heidelberg,Feste Anstellung,"Homeoffice möglich, Vollzeit","Paretos is theleading AI-based decision intelligence platformto make effective, data-driven decisions across entire organizations, enabling business users to evaluate complex data, predict future scenarios and take optimal actions via a no-code UI and integrations with no prior data science knowledge needed. As a""remote-first company""with team members all overEurope, we strongly believe that this ambitious path is only possible with a great and diverse team.We want to continue and scale our very successful""Retention Growth"" strategyand bring the value of Decision Intelligence to more customers in the DACH region and as a next step in other markets.Therefore we're looking for a(Junior)Account Executive (f/m/x)driving this ambitious way forward with us.","2+ years of experience with a strong sales ability, business acumen and commercial awarenessExperience indigital transformation / modern toollandscape mandatoryExperience inB2B SaaS sales mandatoryExceptional salesand closing skillsAccurate forecasting and pipeline managementFocus on your goalsand a committed approach to achieving themFluent in German(as the focus is DACH) and English (as we are an international company)"
Laboratory Assistant,QIMA Testing (Germany) GmbH,Münster,Feste Anstellung,Teilzeit,"At QIMA, we are on a mission to offer our clients smart solutions to make products you can trust. Operating in over 100 countries, we serve the consumer products, food, and life sciences industries and help more than 30,000 brands, retailers, manufacturers, and growers achieve quality excellence. We combine on-the-ground expertise with digital solutions that bring accuracy, transparency and intelligence for quality and compliance data (https://www.qima.com).Our Life Sciences Division brings together the business units QIMA BioAlternatives, QIMA Newtone, and QIMA Monasterium, and QIMA Skinpharma (https://qima-lifesciences.com). QIMA Life Sciences is a key player in contract research for the cosmetics, nutraceutical, dermatology, pharmaceutical, and biotech sectors. With over 2000 m² of lab space across France and Germany, we offer comprehensive services in bio-prediction, preclinical efficacy evaluation, and clinical trials. Our team of 150 experts, including 34 PhDs, delivers innovative solutions at every stage of product development. We are committed to scientific excellence and sustainability, contributing to a healthier future alongside our clients.QIMA Monasterium is based in Münster, Germany, and specializes in pre-clinical and clinical services in dermatology for therapeutics, cosmeceutical, and nutraceutical applications, offering among other clinically relevant ex vivo and in vivo pre-clinical models and state-of-the-art techniques.We are seeking a dedicated and detail-orientedLaboratory Assistantfor30 hrs/weekto join our team and contribute to the smooth and efficient running of our laboratory operations. If you are organized, reliable, and interested in supporting scientific research, this position might be perfect for you!","QualificationsRequirements:Language Skills: Proficiency in German (spoken and written) and basic knowledge of English, as the company language is English.Technical Skills: proficiency in Microsoft Office (Word, Excel).Work Ethic: Ability to work in a structured and independent manner, with a high sense of responsibility and organizational skills.Team Player: Strong team and communication skills.Reliability: High reliability and a trustworthy nature.Flexibility: Capacity to adapt to different tasks and changing priorities.Experience: Previous experience in biological research laboratories and familiarity with laboratory techniques is an advantage, but not"
Werkstudent:in im Bereich Datenanalyse (m/w/d) in Teilzeit (8-16 h/w),W. u. J. Derix GmbH & Co.,"41372 Niederkrüchten, Deutschland","Studentenjobs, Werkstudent",Teilzeit,"Du möchtest während deines Studiums etwas Praxisluft schnuppern und deine Finanzen aufbessern? Du interessierst dich für die Bereiche Datenanalyse, Data Science und Business Intelligence? Dann sollten wir uns kennenlernen!in NiederkrüchtenDie DERIX-GruppeBei uns erwarten dich interessante und abwechs­lungs­reiche Auf­gaben in einem ange­nehmen Arbeits­umfeld mit gutem Betriebs­klima. In unserem dynamischen, inter­national tätigen Familien­unter­nehmen gibt es täglich neue Heraus­forderungen, die du gemein­sam mit einem motivierten Team meistern wirst.Wer wir sind:Die DERIX-Gruppe ist ein inhabergeführtes Familienunternehmen im Ingenieurholzbau. Unser Schwerpunkt liegt auf der Erstellung komplexer Hallentragwerke aus Brettschichtholz und tragender Bauelemente aus X-LAM. Wir sind national und international etabliert und beschäftigen rund 300 Mitarbeitende. Die DERIX-Gruppe hat es sich zum Ziel gesetzt, den Holzbau voranzutreiben und damit eine Bauweise populär zu machen, die ein riesiges Klimaschutzpotenzial birgt. Den enormen ökologischen Vorteil, den Holz gegenüber anderen Baustoffen hat, vergrößern wir zusätzlich, indem wir besonderen Wert auf ressourceneffiziente Produktionsabläufe und die Entwicklung von zirkulären Materialkreisläufen und Cradle to Cradle Konzepten legen. Das fundierte Know-how unserer Mitarbeitenden, ihre Motivation und ihr kollegialer Zusammenhalt sind die Basis unseres Erfolgs.Du möchtest während deines Studiums etwas Praxisluft schnuppern und deine Finanzen aufbessern? Du interessierst dich für die Bereiche Datenanalyse, Data Science und Business Intelligence? Dann sollten wir uns kennenlernen! Diese Beschreibung passt zu dir: Die DERIX-Gruppe hat viel zu bieten Bei uns erwarten dich interessante und abwechs­lungs­reiche Auf­gaben in einem ange­nehmen Arbeits­umfeld mit gutem Betriebs­klima. In unserem dynamischen, inter­national tätigen Familien­unter­nehmen gibt es täglich neue Heraus­forderungen, die du gemein­sam mit einem motivierten Team meistern wirst. Wer wir sind: Die DERIX-Gruppe ist ein inhabergeführtes Familienunternehmen im Ingenieurholzbau. Unser Schwerpunkt liegt auf der Erstellung komplexer Hallentragwerke aus Brettschichtholz und tragender Bauelemente aus X-LAM. Wir sind national und international etabliert und beschäftigen rund 300 Mitarbeitende. Die DERIX-Gruppe hat es sich zum Ziel gesetzt, den Holzbau voranzutreiben und damit eine Bauweise populär zu machen, die ein riesiges Klimaschutzpotenzial birgt. Den enormen ökologischen Vorteil, den Holz gegenüber anderen Baustoffen hat, vergrößern wir zusätzlich, indem wir besonderen Wert auf ressourceneffiziente Produktionsabläufe und die Entwicklung von zirkulären Materialkreisläufen und Cradle to Cradle Konzepten legen. Das fundierte Know-how unserer Mitarbeitenden, ihre Motivation und ihr kollegialer Zusammenhalt sind die Basis unseres Erfolgs. Weitere Informationen findest du in unseren DERIX Insights.","Du absolvierst gerade dein Studium, idealerweise im technischen oder kaufmännischen BereichDu interessierst dich für die Bereiche Vertrieb, Marketing, PR oder Sales SupportDu interessierst dich für die Themen „Bauen mit Holz“ sowie „Nachhaltigkeit“ und „Zirkularität“Du arbeitest eigenständig und sorgfältig und lieferst verlässliche ErgebnisseDu absolvierst gerade dein Studium, idealerweise im technischen oder kaufmännischen BereichDu interessierst dich für die Bereiche Vertrieb, Marketing, PR oder Sales SupportDu interessierst dich für die Themen \\\""Bauen mit Holz\\\"" sowie \\\""Nachhaltigkeit\\\"" und \\\""Zirkularität\\\""Du arbeitest eigenständig und sorgfältig und lieferst verlässliche Ergebnisse"
Sales Development Representative (f/m/x),paretos GmbH,Heidelberg,Feste Anstellung,"Homeoffice möglich, Vollzeit","paretosis theleading AI-based decision intelligence platformto make effective, data-driven decisions across entire organizations, enabling business users to evaluate complex data, predict future scenarios and take optimal actions via a no-code UI and integrations with no prior data science knowledge needed. As a""remote-first company""with team members all overEurope, we strongly believe that this ambitious path is only possible with a great and diverse team.We want to continue and scale our very successful""Retention Growth"" strategythus bringing the value of Decision Intelligence to more customers in the DACH region and as the next step in other markets. Join us as aSales Development Representative (f/m/x)and be an integral part of this growth- we can't do it without you!","You haveexperiences as a SDR and industry knowledge, ideally 1-2 years of professional experience inSales for SaaSproducts (preferably in the area of AI) and/or Supply Chain ManagementYou aretech-savvyand able to leverage modern technology and tools to professionalize and automate your outreachStrong business acumen and commercial awareness, which you use tosolve complex problems/create solutionsExcellent communication and interpersonal skills- you are comfortable speaking with, negotiating with, questioning and giving feedback to both internal and external stakeholdersGood time management and organizational skills- you are able to setquantifiable goals for daily and long-term objectivesand have a plan to achieve themYou are coachable and resilient - you take feedback as an opportunity to improvewhile remaining confident in yourselfYou are eager to learn and develop yourself into the role of an Account Executive within the companyFluent in German-native or bilingual(as the focus is DACH) and English (as we are an international company)"
Senior/Principal Scientist Systems Pharmacology (m/f/d),esqlabs GmbH,"26683 Saterland, Germany",Feste Anstellung,"Homeoffice möglich, Vollzeit","Are you a highly talented and motivatedlife-science modelling & simulation scientistwith experience in the pharma industry? Do you enjoy driving innovation and setting new boundaries iphysiologically-based (PBPK) modelling, pharmacokinetics, & quantitative systems pharmacology (QSP)n ? This position offers you this and more exciting work in an innovative and fast-paced environmen t.esqLABSreviewed articlesWhat's incareer perspectiveAbout usWe collaborate with global corporations in the pharma and chemical industry, as well as start-ups in the life-science technology sector and academic and non-profit research institutions. We define new standards in pharmacometrics and systems pharmacology and toxicology areas. Our software and model platforms help scientists understand mechanisms of diseases and chemical toxicity to optimize individualized treatment of patients and protect the health of the animal and human life.esqLABS has attracted international players as sponsors for the OSP Software development. In addition, funding through national and EU-wide research grants allows us to develop our core technologies continuously.At esqLABS, we are committed to diverse backgrounds","5+ years (Principal 10+ years) of applied (pre-)clinical pharmacology experience3+ years (Principal 5+ years) of leading projects and programs3+ years (Principal 5+ years) of experience in regulatory applications of PBPK modeling in pre-clinical and clinical developmentGood knowledge of regulatory requirements and guidelines for PBPK and PD (QSP)Strong experience presenting scientific results to professional audiencesExtensive experience preparing, submitting, and receiving approval for publications in scientific journalsMechanistic physiologically based pharmacokinetic modeling and simulation experienceExpert knowledge in domain-specific modeling software (e.g. PK-Sim® / MoBi®, SimCyp®, or GastroPlus®)Excellent communication, presentation, and leadership skillsRelationship-building skills with the ability to work closely with project leaders and team membersStrong organization skills and ability to handle multiple tasks simultaneouslyWork well handling tight deadlinesGreat critical-thinking and problem-solving skillsFluency in English (oral and written), German is a plusEducationPhD, or masters in quantitative sciences (Bioengineering, Applied Math, ...) with advanced (pre)clinical pharmacology related trainingOr PharmD or PhD in pharmacokinetics, clinical pharmacology, or related field with advanced applied mathematics related trainingFurther qualities that will put you in the spotlightExperience in (IND/NDA) submissionsAdvanced expertise in pharmacometric modeling software (e.g. NONMEM®, Monolix, or IQRtools)Proficiency in a scripting language for modeling and simulation (ideally R, alternatively MATLAB®)A strong understanding of statisticsTherapeutic domain knowledge: Diabetes, Oncology, Immunology or InflammationPublished peer"
(Senior) Risikomanager (m/w/d) für Kreditrisiko C24 Bank,CHECK24,Frankfurt,Feste Anstellung,Vollzeit,"Die C24 Bank ist Teil der CHECK24 Gruppe.Unser Anspruch ist es eine neue Dimension im mobile Banking zu stellen. Du kannst hier ganz vorne mit dabei sein!Digitale Geschäftsmodelleund agiles Arbeiten begeistern Dich, Du bist neugierig und bringst Leidenschaft für Veränderungen mit? Dann bist Du bei uns genau richtig! Erlebe die Dynamik des FinTech Space mit agilen Prozessen, kurzen Entscheidungswegen und einer steilen Entwicklungskurve in einem großartigen Team.Als(Senior) Risikomanager (m/w/d) für Kreditrisikobist Du direkt an der Steuerung der Risiken der C24 Bank GmbH beteiligt. Wir freuen uns auf Deine Bewerbung!","Abgeschlossenes Master-Studium mit naturwissenschaftlicher Ausrichtung, z. B. Mathematik oder PhysikMehrjährige Berufserfahrung im Risikomanagement für Kreditrisiko oder in der quantitativen Modellentwicklung sowie Kenntnisse der Banken-RegulatorikAnalytisch-strukturierte Arbeitsweise mit hoher LösungsorientierungHohe Affinität zu Daten und Erfahrung an statistischen ModellenProgrammiererfahrung, z.B. in Python oder R und idealerweise Kenntnisse in TableauAusgeprägte Hands-on-Mentalität und Spaß an der TeamarbeitVerhandlungssichere Deutschkenntnisse in Wort und Schrift (Word, Excel, Power Point) runden das Profil ab"
